entry_id,entry_name,question_id,question_name,answer_predicted
2301,Kaloutsiani Mosque,Q_2944,Supreme high god chthonic,0
2301,Kaloutsiani Mosque,Q_2914,Spatial location of afterlife,1
2301,Kaloutsiani Mosque,Q_3164,Famine relief (by other),0
2312,The philosophical system of 'Ubuntu' in Southern Africa,Q_2375,Are they oral? (Scriptures),0
2312,The philosophical system of 'Ubuntu' in Southern Africa,Q_2254,Story of scripture origin,0
2312,The philosophical system of 'Ubuntu' in Southern Africa,Q_2253,Are they written? (Scriptures),0
2313,Dungan people,Q_2351,Recognized religious leaders,1
2313,Dungan people,Q_2324,Specific sacred sites,1
2313,Dungan people,Q_2914,Spatial location of afterlife,1
2320,Sanjiejiao (三階教),Q_3233,Supreme high god has world knowledge,1
2320,Sanjiejiao (三階教),Q_3156,Public food starage (by other),1
2320,Sanjiejiao (三階教),Q_2252,Conception of apostasy,1
2320,Sanjiejiao (三階教),Q_2928,Supernatural monitoring of prosocial norm adherence,1
2320,Sanjiejiao (三階教),Q_3022,Conventional vs. moral distinction,1
2320,Sanjiejiao (三階教),Q_3121,Property sacrifice required,0
2320,Sanjiejiao (三階教),Q_3440,Supernatural punishment meted out in this lifetime,1
2320,Sanjiejiao (三階教),Q_2929,Grave goods,0
2320,Sanjiejiao (三階教),Q_3178,Taxes or tithis (by group),1
2320,Sanjiejiao (三階教),Q_3167,Water management (by other),1
2320,Sanjiejiao (三階教),Q_2375,Are they oral? (Scriptures),1
2320,Sanjiejiao (三階教),Q_2374,Proselytizing,1
2320,Sanjiejiao (三階教),Q_2968,Previously human spirits present,1
2320,Sanjiejiao (三階教),Q_3107,Transitory pain/wounds required,0
2320,Sanjiejiao (三階教),Q_3122,Permanent scarring,0
2320,Sanjiejiao (三階教),Q_3179,Instituionalized elder care (by group),1
2320,Sanjiejiao (三階教),Q_2890,Supernatural monitoring,1
2320,Sanjiejiao (三階教),Q_3127,Transportation infrastructure (by group),1
2320,Sanjiejiao (三階教),Q_2322,Different types of monuments,1
2320,Sanjiejiao (三階教),Q_3074,Fictive kinship terminology,1
2320,Sanjiejiao (三階教),Q_3132,Formal legal code (by group),1
2320,Sanjiejiao (三階教),Q_3163,Institutionalized elder care (by other),0
2320,Sanjiejiao (三階教),Q_3420,Supernatural beings mete out punishment,1
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_2876,Special corpse treatment,0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_2964,Co-sacrifices in tomb/burial,0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_2967,In cemetery (formal burials),0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_2841,Formal burials,0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_2256,Violent conflict (within region),0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_2238,cultural contact accommodating,0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_3233,Supreme high god has world knowledge,0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_3177,Formal bureaucracy within group,0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_2271,Cultural contact competitive,0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_2958,Supreme high god is fused with monarch,0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_3437,Supernatural beings bestow rewards,1
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_2948,Supreme high god is sky deity,0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_2929,Grave goods,0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_2928,Supernatural monitoring of prosocial norm adherence,1
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_2305,Violent conflict (outside region),0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_2944,Supreme high god chthonic,0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_2252,Conception of apostasy,0
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Q_3440,Supernatural punishment meted out in this lifetime,1
2322,الدّولة الأمويّة في المشرق  بين662 م و750م (The Umayyad State in the Mashriq from 662 to 750),Q_2908,Spirit-mind different powers than body,0
2322,الدّولة الأمويّة في المشرق  بين662 م و750م (The Umayyad State in the Mashriq from 662 to 750),Q_3074,Fictive kinship terminology,1
2324,"Justice and Development Party (PJD), Morocco",Q_3179,Instituionalized elder care (by group),0
2324,"Justice and Development Party (PJD), Morocco",Q_2324,Specific sacred sites,1
2324,"Justice and Development Party (PJD), Morocco",Q_3440,Supernatural punishment meted out in this lifetime,1
2324,"Justice and Development Party (PJD), Morocco",Q_3022,Conventional vs. moral distinction,0
2324,"Justice and Development Party (PJD), Morocco",Q_2265,Monuments,1
2324,"Justice and Development Party (PJD), Morocco",Q_2908,Spirit-mind different powers than body,0
2324,"Justice and Development Party (PJD), Morocco",Q_3085,Physical risk taking,0
2324,"Justice and Development Party (PJD), Morocco",Q_3420,Supernatural beings mete out punishment,1
2324,"Justice and Development Party (PJD), Morocco",Q_2351,Recognized religious leaders,1
2324,"Justice and Development Party (PJD), Morocco",Q_3151,Food provided (by other),1
2324,"Justice and Development Party (PJD), Morocco",Q_3437,Supernatural beings bestow rewards,1
2325,"Outer alchemy (外丹, waidan)",Q_3164,Famine relief (by other),0
2325,"Outer alchemy (外丹, waidan)",Q_3156,Public food starage (by other),0
2325,"Outer alchemy (外丹, waidan)",Q_3135,Formal legal code (by other),0
2325,"Outer alchemy (外丹, waidan)",Q_2374,Proselytizing,0
2325,"Outer alchemy (外丹, waidan)",Q_3151,Food provided (by other),0
2325,"Outer alchemy (外丹, waidan)",Q_3128,Formal education (by other),0
2325,"Outer alchemy (外丹, waidan)",Q_3173,Written language used (by other),1
2325,"Outer alchemy (外丹, waidan)",Q_2375,Are they oral? (Scriptures),0
2325,"Outer alchemy (外丹, waidan)",Q_3167,Water management (by other),0
2325,"Outer alchemy (外丹, waidan)",Q_2252,Conception of apostasy,0
2325,"Outer alchemy (外丹, waidan)",Q_3120,Calibacy required,0
2325,"Outer alchemy (外丹, waidan)",Q_3175,Written language available (by other),1
2325,"Outer alchemy (外丹, waidan)",Q_2253,Are they written? (Scriptures),0
2325,"Outer alchemy (外丹, waidan)",Q_2841,Formal burials,1
2325,"Outer alchemy (外丹, waidan)",Q_3132,Formal legal code (by group),0
2325,"Outer alchemy (外丹, waidan)",Q_2254,Story of scripture origin,0
2325,"Outer alchemy (外丹, waidan)",Q_3138,Other institutional bureaucracies,0
2325,"Outer alchemy (外丹, waidan)",Q_2967,In cemetery (formal burials),1
2325,"Outer alchemy (外丹, waidan)",Q_3162,Poverty relief (by other),0
2325,"Outer alchemy (外丹, waidan)",Q_2876,Special corpse treatment,0
2325,"Outer alchemy (外丹, waidan)",Q_3088,Forgone food opportunities (taboos),0
2325,"Outer alchemy (外丹, waidan)",Q_3127,Transportation infrastructure (by group),0
2325,"Outer alchemy (外丹, waidan)",Q_2964,Co-sacrifices in tomb/burial,0
2327,ỌBÀTÁLA RELIGIOUS GROUP AMONG THE YORUBA OF ILÉ-IFẸ̀,Q_2914,Spatial location of afterlife,1
2327,ỌBÀTÁLA RELIGIOUS GROUP AMONG THE YORUBA OF ILÉ-IFẸ̀,Q_2900,Afterlife belief,1
2328,Church of Almighty God (Quannengshen jiaohui 全能神教會) / Eastern Lightning (Dongfang shandian 東方閃電),Q_2351,Recognized religious leaders,1
2328,Church of Almighty God (Quannengshen jiaohui 全能神教會) / Eastern Lightning (Dongfang shandian 東方閃電),Q_2967,In cemetery (formal burials),1
2328,Church of Almighty God (Quannengshen jiaohui 全能神教會) / Eastern Lightning (Dongfang shandian 東方閃電),Q_2349,System for assigning religious afffiliation,1
2328,Church of Almighty God (Quannengshen jiaohui 全能神教會) / Eastern Lightning (Dongfang shandian 東方閃電),Q_3121,Property sacrifice required,0
2328,Church of Almighty God (Quannengshen jiaohui 全能神教會) / Eastern Lightning (Dongfang shandian 東方閃電),Q_2841,Formal burials,1
2328,Church of Almighty God (Quannengshen jiaohui 全能神教會) / Eastern Lightning (Dongfang shandian 東方閃電),Q_2929,Grave goods,0
2328,Church of Almighty God (Quannengshen jiaohui 全能神教會) / Eastern Lightning (Dongfang shandian 東方閃電),Q_2964,Co-sacrifices in tomb/burial,0
2329,Hòa Hảo,Q_2914,Spatial location of afterlife,1
2329,Hòa Hảo,Q_3166,Distinct language,0
2329,Hòa Hảo,Q_3139,Formal calendar (by other),1
2329,Hòa Hảo,Q_3165,Institutionalized punishment (by group),0
2329,Hòa Hảo,Q_3140,Taxes levied (by other),1
2330,Evangelical Church Winning All,Q_2351,Recognized religious leaders,1
2331,الدولة العباسيبّة في المشرق  من 750 م الى 1517 م (The Abbasid State in the Mashriq from 750 to 1517),Q_2324,Specific sacred sites,1
2331,الدولة العباسيبّة في المشرق  من 750 م الى 1517 م (The Abbasid State in the Mashriq from 750 to 1517),Q_2351,Recognized religious leaders,1
2333,Sōka Gakkai (創価学会),Q_2958,Supreme high god is fused with monarch,0
2333,Sōka Gakkai (創価学会),Q_2928,Supernatural monitoring of prosocial norm adherence,0
2333,Sōka Gakkai (創価学会),Q_2944,Supreme high god chthonic,0
2333,Sōka Gakkai (創価学会),Q_2948,Supreme high god is sky deity,0
2333,Sōka Gakkai (創価学会),Q_2967,In cemetery (formal burials),1
2333,Sōka Gakkai (創価学会),Q_3233,Supreme high god has world knowledge,0
2333,Sōka Gakkai (創価学会),Q_3440,Supernatural punishment meted out in this lifetime,0
2335,The Seventh-day Adventist Church in Nigeria,Q_3063,Extra-ritual in-group markers,1
2337,Inca,Q_2928,Supernatural monitoring of prosocial norm adherence,0
2337,Inca,Q_2256,Violent conflict (within region),1
2337,Inca,Q_2964,Co-sacrifices in tomb/burial,1
2337,Inca,Q_2908,Spirit-mind different powers than body,0
2337,Inca,Q_2948,Supreme high god is sky deity,0
2337,Inca,Q_2254,Story of scripture origin,0
2337,Inca,Q_2958,Supreme high god is fused with monarch,0
2337,Inca,Q_3022,Conventional vs. moral distinction,0
2337,Inca,Q_3158,Institutionalized famine relief (by group),0
2337,Inca,Q_2305,Violent conflict (outside region),1
2337,Inca,Q_3016,Messianic beliefs,0
2337,Inca,Q_2375,Are they oral? (Scriptures),0
2337,Inca,Q_2351,Recognized religious leaders,1
2337,Inca,Q_2238,cultural contact accommodating,1
2337,Inca,Q_2271,Cultural contact competitive,1
2337,Inca,Q_2944,Supreme high god chthonic,0
2337,Inca,Q_2324,Specific sacred sites,1
2337,Inca,Q_3164,Famine relief (by other),1
2337,Inca,Q_2253,Are they written? (Scriptures),0
2337,Inca,Q_3233,Supreme high god has world knowledge,0
2345,Contemporary Shingon,Q_2914,Spatial location of afterlife,1
2345,Contemporary Shingon,Q_2256,Violent conflict (within region),1
2345,Contemporary Shingon,Q_2271,Cultural contact competitive,1
2345,Contemporary Shingon,Q_2374,Proselytizing,1
2345,Contemporary Shingon,Q_2908,Spirit-mind different powers than body,0
2345,Contemporary Shingon,Q_2958,Supreme high god is fused with monarch,0
2345,Contemporary Shingon,Q_2944,Supreme high god chthonic,0
2345,Contemporary Shingon,Q_3233,Supreme high god has world knowledge,0
2345,Contemporary Shingon,Q_2964,Co-sacrifices in tomb/burial,0
2345,Contemporary Shingon,Q_2305,Violent conflict (outside region),0
2345,Contemporary Shingon,Q_2948,Supreme high god is sky deity,0
2345,Contemporary Shingon,Q_2967,In cemetery (formal burials),0
2345,Contemporary Shingon,Q_3022,Conventional vs. moral distinction,1
2345,Contemporary Shingon,Q_2238,cultural contact accommodating,1
2346,Igbo Traditional Religion,Q_2964,Co-sacrifices in tomb/burial,0
2346,Igbo Traditional Religion,Q_2375,Are they oral? (Scriptures),0
2346,Igbo Traditional Religion,Q_2253,Are they written? (Scriptures),0
2346,Igbo Traditional Religion,Q_2254,Story of scripture origin,0
2347,Nichiren Buddhism,Q_2945,Non-human supernatural beings,1
2347,Nichiren Buddhism,Q_2944,Supreme high god chthonic,0
2347,Nichiren Buddhism,Q_2958,Supreme high god is fused with monarch,0
2347,Nichiren Buddhism,Q_2928,Supernatural monitoring of prosocial norm adherence,0
2347,Nichiren Buddhism,Q_3233,Supreme high god has world knowledge,0
2347,Nichiren Buddhism,Q_3440,Supernatural punishment meted out in this lifetime,0
2347,Nichiren Buddhism,Q_2948,Supreme high god is sky deity,0
2348,Ancient Israelite Religion (Iron Age),Q_3169,Public food storage (by group),1
2348,Ancient Israelite Religion (Iron Age),Q_2351,Recognized religious leaders,1
2348,Ancient Israelite Religion (Iron Age),Q_3128,Formal education (by other),1
2348,Ancient Israelite Religion (Iron Age),Q_3156,Public food starage (by other),1
2348,Ancient Israelite Religion (Iron Age),Q_3151,Food provided (by other),0
2348,Ancient Israelite Religion (Iron Age),Q_3174,Water management (by group),1
2348,Ancient Israelite Religion (Iron Age),Q_3179,Instituionalized elder care (by group),1
2348,Ancient Israelite Religion (Iron Age),Q_3129,Institutionalized punishment (by other),1
2348,Ancient Israelite Religion (Iron Age),Q_3165,Institutionalized punishment (by group),1
2348,Ancient Israelite Religion (Iron Age),Q_3164,Famine relief (by other),0
2348,Ancient Israelite Religion (Iron Age),Q_2964,Co-sacrifices in tomb/burial,0
2348,Ancient Israelite Religion (Iron Age),Q_2324,Specific sacred sites,1
2348,Ancient Israelite Religion (Iron Age),Q_3127,Transportation infrastructure (by group),1
2348,Ancient Israelite Religion (Iron Age),Q_2908,Spirit-mind different powers than body,1
2348,Ancient Israelite Religion (Iron Age),Q_3168,Povery relief (by group),1
2348,Ancient Israelite Religion (Iron Age),Q_2238,cultural contact accommodating,1
2348,Ancient Israelite Religion (Iron Age),Q_3163,Institutionalized elder care (by other),0
2348,Ancient Israelite Religion (Iron Age),Q_3154,Institutionalized judicial system (by other),1
2348,Ancient Israelite Religion (Iron Age),Q_3144,Institutionalized judges (by group),1
2348,Ancient Israelite Religion (Iron Age),Q_3147,Participate in military (by other),1
2348,Ancient Israelite Religion (Iron Age),Q_3158,Institutionalized famine relief (by group),1
2348,Ancient Israelite Religion (Iron Age),Q_3166,Distinct language,1
2348,Ancient Israelite Religion (Iron Age),Q_3148,Formal education (by group),1
2349,Methodism (Wesleyanism),Q_2324,Specific sacred sites,1
2349,Methodism (Wesleyanism),Q_3107,Transitory pain/wounds required,0
2349,Methodism (Wesleyanism),Q_2351,Recognized religious leaders,1
2353,Sannō Ichijitsu Shintō,Q_2967,In cemetery (formal burials),0
2353,Sannō Ichijitsu Shintō,Q_2252,Conception of apostasy,0
2353,Sannō Ichijitsu Shintō,Q_2914,Spatial location of afterlife,0
2353,Sannō Ichijitsu Shintō,Q_2908,Spirit-mind different powers than body,1
2353,Sannō Ichijitsu Shintō,Q_2868,Spirit-body distinction,1
2353,Sannō Ichijitsu Shintō,Q_2944,Supreme high god chthonic,0
2353,Sannō Ichijitsu Shintō,Q_2928,Supernatural monitoring of prosocial norm adherence,0
2353,Sannō Ichijitsu Shintō,Q_2948,Supreme high god is sky deity,0
2353,Sannō Ichijitsu Shintō,Q_3063,Extra-ritual in-group markers,0
2353,Sannō Ichijitsu Shintō,Q_2929,Grave goods,0
2353,Sannō Ichijitsu Shintō,Q_2862,Reincarnation in this world,1
2353,Sannō Ichijitsu Shintō,Q_2958,Supreme high god is fused with monarch,0
2353,Sannō Ichijitsu Shintō,Q_3440,Supernatural punishment meted out in this lifetime,0
2353,Sannō Ichijitsu Shintō,Q_3437,Supernatural beings bestow rewards,0
2353,Sannō Ichijitsu Shintō,Q_2945,Non-human supernatural beings,1
2353,Sannō Ichijitsu Shintō,Q_3233,Supreme high god has world knowledge,0
2360,Toltecas,Q_3128,Formal education (by other),0
2360,Toltecas,Q_2945,Non-human supernatural beings,1
2360,Toltecas,Q_3169,Public food storage (by group),1
2360,Toltecas,Q_3127,Transportation infrastructure (by group),0
2360,Toltecas,Q_2928,Supernatural monitoring of prosocial norm adherence,0
2360,Toltecas,Q_3098,Castration required,0
2360,Toltecas,Q_3162,Poverty relief (by other),0
2360,Toltecas,Q_3138,Other institutional bureaucracies,1
2360,Toltecas,Q_3022,Conventional vs. moral distinction,1
2360,Toltecas,Q_3179,Instituionalized elder care (by group),1
